Source,Target,Type,Id,Label,timeset,Weight
13463,14250,Undirected,523,,,2
13463,14455,Undirected,524,,,9
13463,14456,Undirected,525,,,14
13463,14360,Undirected,526,,,1
13463,14694,Undirected,527,,,8
13463,14325,Undirected,528,,,1
13463,13749,Undirected,529,,,1
13463,14957,Undirected,530,,,6
13463,13615,Undirected,531,,,1
13463,14414,Undirected,532,,,1
13463,13991,Undirected,533,,,1
13463,14964,Undirected,534,,,8
13464,13465,Undirected,535,,,7
13464,13466,Undirected,536,,,5
13464,13467,Undirected,537,,,8
13464,13470,Undirected,538,,,6
13464,13471,Undirected,539,,,3
13464,13472,Undirected,540,,,6
13464,13473,Undirected,541,,,1
13464,13659,Undirected,542,,,2
13464,13660,Undirected,543,,,6
13464,13661,Undirected,544,,,1
13464,13715,Undirected,545,,,2
13464,13716,Undirected,546,,,2
13464,13717,Undirected,547,,,2
13464,13718,Undirected,548,,,2
13464,13719,Undirected,549,,,3
13464,13854,Undirected,550,,,7
13464,13637,Undirected,551,,,2
13464,13534,Undirected,552,,,2
13464,13642,Undirected,553,,,1
13464,13723,Undirected,554,,,1
13464,13468,Undirected,555,,,8
13464,14042,Undirected,556,,,9
13464,14043,Undirected,557,,,3
13464,14044,Undirected,558,,,2
13464,14045,Undirected,559,,,2
13464,14247,Undirected,560,,,6
13464,13476,Undirected,561,,,1
13464,14248,Undirected,562,,,3
13464,14264,Undirected,563,,,8
13464,13663,Undirected,564,,,5
13464,13675,Undirected,565,,,2
13464,13650,Undirected,566,,,5
13464,13647,Undirected,567,,,5
13464,13645,Undirected,568,,,6
13464,14335,Undirected,569,,,9
13464,14385,Undirected,570,,,7
13464,14165,Undirected,571,,,2
13464,13667,Undirected,572,,,1
13464,14166,Undirected,573,,,1
13464,14386,Undirected,574,,,2
13464,14387,Undirected,575,,,2
13464,14421,Undirected,576,,,11
13464,13799,Undirected,577,,,1
13464,14250,Undirected,578,,,2
13464,14422,Undirected,579,,,6
13464,13655,Undirected,580,,,1
13464,13469,Undirected,581,,,1
13464,14455,Undirected,582,,,9
13464,13726,Undirected,583,,,1
13464,14456,Undirected,584,,,7
13464,14461,Undirected,585,,,6
13465,13466,Undirected,586,,,6
13465,13467,Undirected,587,,,7
13465,13470,Undirected,588,,,6
13465,13471,Undirected,589,,,3
13465,13472,Undirected,590,,,5
13465,13473,Undirected,591,,,1
13465,13659,Undirected,592,,,2
13465,13660,Undirected,593,,,6
13465,13661,Undirected,594,,,4
13465,13662,Undirected,595,,,6
13465,13672,Undirected,596,,,8
13465,13729,Undirected,597,,,5
13465,13741,Undirected,598,,,4
13465,13653,Undirected,599,,,2
13465,13468,Undirected,600,,,3
13465,13933,Undirected,601,,,5
13465,13642,Undirected,602,,,1
13465,13469,Undirected,603,,,1
13465,13951,Undirected,604,,,2
13465,13952,Undirected,605,,,3
13465,13853,Undirected,606,,,1
13465,14008,Undirected,607,,,3
13465,13476,Undirected,608,,,2
13465,13482,Undirected,609,,,2
13465,14042,Undirected,610,,,9
13465,14043,Undirected,611,,,2
13465,14044,Undirected,612,,,2
13465,14045,Undirected,613,,,2
13465,14068,Undirected,614,,,6
13465,14069,Undirected,615,,,1
13465,14108,Undirected,616,,,3
13465,14318,Undirected,617,,,3
13465,13958,Undirected,618,,,1
13465,14445,Undirected,619,,,4
13465,13903,Undirected,620,,,1
13465,14507,Undirected,621,,,5
