Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,modularity_class,eigencentrality,clustering,triangles
16443,16443,,{'scopus_id': 7004084135},"{'full_name': 'Polyakov, Boris'}",{'department': nan},{'country': 'Latvia'},{'university': 'Institute of Solid State Physics University of Latvia'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Latvia'},{'itmo_depart_and_others': 'Latvia'},12,51,7,0.240193,0.264365,405.275908,0.001221,0,31,0.060943,0.818182,54
16445,16445,,{'scopus_id': 55987454600},"{'full_name': 'Vahtrus, Mikk'}",{'department': nan},{'country': 'Estonia'},{'university': 'Tartu Ülikool'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Estonia'},{'itmo_depart_and_others': 'Estonia'},12,51,7,0.240193,0.264365,405.275908,0.001221,0,31,0.060943,0.818182,54
16447,16447,,{'scopus_id': 55584165400},"{'full_name': 'Antsov, Mikk'}",{'department': nan},{'country': 'Estonia'},{'university': 'Tartu Ülikool'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Estonia'},{'itmo_depart_and_others': 'Estonia'},12,51,7,0.240193,0.264365,405.275908,0.001221,0,31,0.060943,0.818182,54
16456,16456,,{'scopus_id': 56032041700},"{'full_name': 'Zakoldaev, R. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,15,7,0.241705,0.257557,0,0.000611,0,7,0.020352,1,6
16459,16459,,{'scopus_id': 37097097100},"{'full_name': 'Doynikova, Elena'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St. Petersburg Federal Research Center of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},2,6,6,0.23716,0.251933,0,0.00038,0,3,0.011938,1,1
16461,16461,,{'scopus_id': 54385743600},"{'full_name': 'Prudnikau, Anatol V.'}",{'department': nan},{'country': 'Belarus'},{'university': 'Research Institute for Physical Chemical Problems of the Belarusian State University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Belarus'},{'itmo_depart_and_others': 'Belarus'},14,53,6,0.267914,0.29712,27.839878,0.00118,0,2,0.216263,0.692308,63
16466,16466,,{'scopus_id': 7004762005},"{'full_name': 'Artemyev, Mikhail V.'}",{'department': nan},{'country': 'Belarus'},{'university': 'Research Institute for Physical Chemical Problems of the Belarusian State University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Belarus'},{'itmo_depart_and_others': 'Belarus'},14,109,6,0.267914,0.29712,27.839878,0.00118,0,2,0.216263,0.692308,63
16467,16467,,{'scopus_id': 55907512900},"{'full_name': 'Shalkovskiy, Alexey G.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'HSE University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,46,6,0.266898,0.290848,0,0.000601,0,2,0.12882,1,15
16485,16485,,{'scopus_id': 6505914990},"{'full_name': 'Chivilikhin, S. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,27,7,0.26398,0.288605,2639.759437,0.001145,0,27,0.069847,0.466667,21
16488,16488,,{'scopus_id': 56316444200},"{'full_name': 'Gleǐm, A. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,21,7,0.238701,0.256393,258.758517,0.000854,0,27,0.017584,0.6,9
16509,16509,,{'scopus_id': 56204268400},"{'full_name': 'Kuznetsova, Vera'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,91,6,0.26971,0.296765,15.134291,0.00087,0,2,0.17885,0.888889,40
16510,16510,,{'scopus_id': 26431125600},"{'full_name': 'Solntsev, Alexander S.'}",{'department': nan},{'country': 'Australia'},{'university': 'The Australian National University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},24,95,6,0.297535,0.335937,4151.48982,0.001913,0,2,0.326384,0.373188,103
16515,16515,,{'scopus_id': 7004663644},"{'full_name': 'Sukhorukov, Andrey A.'}",{'department': nan},{'country': 'Australia'},{'university': 'The Australian National University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},17,79,6,0.274886,0.304675,409.470096,0.001413,0,16,0.193621,0.602941,82
16519,16519,,{'scopus_id': 7003483794},"{'full_name': 'Danckaert, J.'}",{'department': nan},{'country': 'Belgium'},{'university': 'Vrije Universiteit Brussel'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Belgium'},{'itmo_depart_and_others': 'Belgium'},17,87,7,0.245426,0.272908,48.150012,0.001118,0,14,0.255209,0.955882,130
16521,16521,,{'scopus_id': 55056219600},"{'full_name': 'Kolykhalova, E. D.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Sankt-Peterburgskij Gosudarstvennyj Elektrotehniceskij Universitet'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},17,87,7,0.24212,0.269648,47.032028,0.001125,0,14,0.254724,0.955882,130
16542,16542,,{'scopus_id': 6506825345},"{'full_name': 'Parakhuda, S. E.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg Mining University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,43,7,0.240125,0.262296,0,0.000837,0,25,0.057114,1,28
16543,16543,,{'scopus_id': 55558726500},"{'full_name': 'Sedykh, E. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,43,7,0.240125,0.262296,0,0.000837,0,25,0.057114,1,28
16552,16552,,{'scopus_id': 55616458700},"{'full_name': 'Krasnitckii, S. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Peter the Great St. Petersburg Polytechnic University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},13,95,7,0.268169,0.299808,5119.257182,0.001361,0,25,0.089356,0.474359,37
16562,16562,,{'scopus_id': 55136581600},"{'full_name': 'Lebedev, A. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},18,61,7,0.266562,0.298002,4616.745149,0.00192,0,6,0.089017,0.346405,53
16566,16566,,{'scopus_id': 55221441100},"{'full_name': 'Lebedev, S. P.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},12,41,7,0.252389,0.279245,722.116962,0.001279,0,6,0.068792,0.575758,38
16570,16570,,{'scopus_id': 56494730000},"{'full_name': 'Lobanov, I. S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,28,7,0.21162,0.225745,53.098371,0.00087,0,18,0.009083,0.9,9
16572,16572,,{'scopus_id': 36970158800},"{'full_name': 'Popov, A. I.'}",{'department': '[209] кафедра высшей математики -1'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ассистент'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[209] кафедра высшей математики -1'},5,23,7,0.21162,0.225745,53.098371,0.00087,0,18,0.009083,0.9,9
16573,16573,,{'scopus_id': 7003701980},"{'full_name': 'Gerya, T. V.'}",{'department': nan},{'country': 'Switzerland'},{'university': 'ETH Zürich'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Switzerland'},{'itmo_depart_and_others': 'Switzerland'},5,23,7,0.21162,0.225745,53.098371,0.00087,0,18,0.009083,0.9,9
16577,16577,,{'scopus_id': 56095920700},"{'full_name': 'Komissarenko, Filipp E.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,15,7,0.249631,0.27175,105.473596,0.000631,0,7,0.050545,0.8,8
16578,16578,,{'scopus_id': 56121988700},"{'full_name': 'Pikhurov, Dmitry V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,28,7,0.249042,0.271406,3048.478234,0.001312,0,18,0.043543,0.277778,10
16581,16581,,{'scopus_id': 7004656701},"{'full_name': 'Zagrebin, Anatoly'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St. Petersburg Federal Research Center of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,33,7,0.238633,0.259076,99.308773,0.001092,0,29,0.042884,0.733333,33
16583,16583,,{'scopus_id': 56075835600},"{'full_name': 'Rybakin, Vladimir'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St. Petersburg Federal Research Center of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,33,7,0.238633,0.259076,99.308773,0.001092,0,29,0.042884,0.733333,33
16588,16588,,{'scopus_id': 56020051200},"{'full_name': 'Gladskikh, I. A.'}","{'department': '[425] центр ""Информационные оптические технологии""'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[425] центр ""Информационные оптические технологии""'}",10,52,7,0.242051,0.26758,361.663268,0.001084,0,35,0.044626,0.666667,30
16589,16589,,{'scopus_id': 6602678851},"{'full_name': ""Przhibel'skiǐ, S. G.""}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,22,7,0.231127,0.252392,46.789292,0.000607,0,35,0.026374,0.9,9
16590,16590,,{'scopus_id': 6602674606},"{'full_name': 'Izhnin, I. I.'}",{'department': nan},{'country': 'Ukraine'},{'university': 'R and D Institute for Materials SRC Carat'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Ukraine'},{'itmo_depart_and_others': 'Ukraine'},16,56,7,0.254212,0.28173,1831.606859,0.001553,0,25,0.077297,0.5,60
16593,16593,,{'scopus_id': 7006462618},"{'full_name': 'Mikhailov, N. N.'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'Institute of Semiconductor Physics, Siberian Branch, Russian Academy of Sciences'}",{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},12,49,7,0.245568,0.26885,33.8597,0.001179,0,25,0.064009,0.818182,54
16596,16596,,{'scopus_id': 7003912639},"{'full_name': 'Voitsekhovskii, A. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Tomsk State University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},12,49,7,0.245568,0.26885,33.8597,0.001179,0,25,0.064009,0.818182,54
