Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,modularity_class,clustering,triangles
11535,11535,,{'scopus_id': 7005214753},"{'full_name': 'Borisov, O. V.'}",{'department': '[229] кафедра информационных технологий топливно-энергетического комплекса'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[229] кафедра информационных технологий топливно-энергетического комплекса'},21,67,7,0.277148,0.298595,12325.321727,0.000994,0,24,0.190476,40
11553,11553,,{'scopus_id': 56771350800},"{'full_name': 'Sadrieva, Zarina F.'}",{'department': '[277] кафедра нанофотоники и метаматериалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[277] кафедра нанофотоники и метаматериалов'},40,181,6,0.311965,0.346515,6860.645614,0.001088,0,0,0.339744,265
11555,11555,,{'scopus_id': 7003982355},"{'full_name': 'Limonov, Mikhail F.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},26,128,6,0.305261,0.335913,3843.0535,0.000805,0,0,0.353846,115
11736,11736,,{'scopus_id': 35413120500},"{'full_name': 'Zakhidov, A. A.'}",{'department': '[277] кафедра нанофотоники и метаматериалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'главный научный сотрудник'},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[277] кафедра нанофотоники и метаматериалов'},47,246,6,0.300326,0.334455,25005.576493,0.001322,0,0,0.329325,356
11848,11848,,{'scopus_id': 36616700800},"{'full_name': 'Ushakova, E. V.'}",{'department': '[518] кафедра оптической физики и современного естествознания'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[518] кафедра оптической физики и современного естествознания'},52,195,6,0.319286,0.358057,24637.331391,0.001473,0,0,0.279789,371
12199,12199,,{'scopus_id': 55507568200},"{'full_name': 'Filchenkov, Andrey'}",{'department': '[212] кафедра компьютерных технологий'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[212] кафедра компьютерных технологий'},25,63,8,0.255184,0.276624,18878.074467,0.001343,0,24,0.133333,40
12239,12239,,{'scopus_id': 8670923900},"{'full_name': 'Kremlev, A.'}",{'department': '[101] кафедра систем управления и информатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[101] кафедра систем управления и информатики'},18,77,6,0.2586,0.279555,8729.294322,0.000842,0,30,0.27451,42
12245,12245,,{'scopus_id': 7003470475},"{'full_name': ""Gun'Ko, Yurii K.""}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},29,141,7,0.280203,0.308013,2339.79526,0.000943,0,13,0.391626,159
13057,13057,,{'scopus_id': 57195127229},"{'full_name': 'Ryzhova, Victoria'}",{'department': '[201] кафедра оптико-электронных приборов и систем'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[201] кафедра оптико-электронных приборов и систем'},25,103,7,0.254077,0.276766,13788.427415,0.001241,0,10,0.263333,79
11467,11467,,{'scopus_id': 56901340100},"{'full_name': 'Gubaydullin, A. R.'}",{'department': nan},{'country': 'France'},{'university': 'Université Claude Bernard Lyon 1'},{'position': nan},{'total_pub': 9},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},31,116,7,0.269757,0.297163,9400.574831,0.001134,0,27,0.316129,147
11488,11488,,{'scopus_id': 42561790900},"{'full_name': 'Sinev, Ivan S.'}",{'department': '[277] кафедра нанофотоники и метаматериалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 9},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[277] кафедра нанофотоники и метаматериалов'},34,190,6,0.299257,0.330521,1076.606232,0.000933,0,0,0.500891,281
11502,11502,,{'scopus_id': 55303364600},"{'full_name': 'Chertov, Alexandr'}",{'department': '[201] кафедра оптико-электронных приборов и систем'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 9},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[201] кафедра оптико-электронных приборов и систем'},17,64,7,0.247947,0.268207,8072.987516,0.000895,0,10,0.242647,33
11524,11524,,{'scopus_id': 23092497000},"{'full_name': 'Vyatkin, Valeriy'}",{'department': '[212] кафедра компьютерных технологий'},{'country': 'Finland'},{'university': 'Aalto University'},{'position': 'профессор (исследователь)'},{'total_pub': 9},{'itmo_and_others': 'Finland'},{'itmo_depart_and_others': 'Finland'},17,46,7,0.252549,0.27149,9797.404748,0.000915,0,6,0.220588,30
11552,11552,,{'scopus_id': 56800405100},"{'full_name': 'Koshelev, Kirill L.'}",{'department': '[277] кафедра нанофотоники и метаматериалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 9},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[277] кафедра нанофотоники и метаматериалов'},23,118,6,0.288315,0.316451,7637.386058,0.000744,0,0,0.41502,105
11598,11598,,{'scopus_id': 54683887600},"{'full_name': 'Filonov, Dmitry S.'}",{'department': '[277] кафедра нанофотоники и метаматериалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 9},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[277] кафедра нанофотоники и метаматериалов'},32,86,6,0.304396,0.334463,33920.480819,0.001153,0,0,0.209677,104
11618,11618,,{'scopus_id': 7006301031},"{'full_name': 'Gutkin, M. Yu'}",{'department': '[280] кафедра световых технологий и оптоэлектроники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 9},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[280] кафедра световых технологий и оптоэлектроники'},33,96,6,0.277626,0.303735,17084.864619,0.001392,0,14,0.202652,107
11701,11701,,{'scopus_id': 56984089400},"{'full_name': 'Ivanov, K. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 9},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},29,145,7,0.270248,0.297551,9727.587231,0.001078,0,27,0.315271,128
