Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,modularity_class,clustering,triangles,componentnumber
1033,1033,,{'scopus_id': 57219380105},"{'full_name': 'Amador-Mendez, Nuño'}",{'department': nan},{'country': 'France'},{'university': 'Universite Paris-Saclay'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},49,145,7,0.289381,0.318192,14418.027897,0.28281,1,0.355442,418,0
1040,1040,,{'scopus_id': 57203408337},"{'full_name': 'Zakgeim, Dmitrii A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},24,149,7,0.258434,0.279399,1747.092285,0.08081,17,0.619565,171,0
1070,1070,,{'scopus_id': 55624732300},"{'full_name': 'Sergeev, Maksim'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},17,53,7,0.259081,0.279231,6897.979863,0.035121,41,0.382353,52,0
1080,1080,,{'scopus_id': 56400933200},"{'full_name': 'Zun, Pavel'}",{'department': '[671] национальный центр когнитивных разработок'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[671] национальный центр когнитивных разработок'},9,31,7,0.240537,0.255051,1168.778264,0.01253,0,0.416667,15,0
1097,1097,,{'scopus_id': 57195564868},"{'full_name': 'Zhirihin, D.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},23,73,7,0.268794,0.291681,3467.30269,0.090919,35,0.407115,103,0
1125,1125,,{'scopus_id': 56560269000},"{'full_name': 'Antipov, Denis'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,15,8,0.205256,0.216921,5357.013887,0.00401,11,0.266667,4,0
1128,1128,,{'scopus_id': 55936920200},"{'full_name': 'Alahbakhshi, Masoud'}",{'department': nan},{'country': 'United States'},{'university': ' Technology (MISIS)'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},21,67,7,0.27294,0.296204,3772.600595,0.106912,4,0.547619,115,0
1131,1131,,{'scopus_id': 7004361788},"{'full_name': 'Kolobkova, Elena'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,27,8,0.215807,0.229615,1634.863913,0.011513,23,0.444444,16,0
1159,1159,,{'scopus_id': 55361054900},"{'full_name': 'Nalitov, A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},27,59,7,0.253836,0.276883,13053.720438,0.069384,19,0.316239,111,0
1166,1166,,{'scopus_id': 55547026700},"{'full_name': 'Sinev, Dmitrv'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},18,69,7,0.2549,0.275145,3292.426272,0.041462,4,0.503268,77,0
1182,1182,,{'scopus_id': 57196050242},"{'full_name': 'Lenets, Vladimir'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},20,80,7,0.257293,0.278038,1885.022982,0.048957,23,0.521053,99,0
1231,1231,,{'scopus_id': 57222053734},"{'full_name': 'Pham, Le Quoc'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},19,90,7,0.293482,0.319662,13447.664581,0.131503,35,0.374269,64,0
1268,1268,,{'scopus_id': 57226598484},"{'full_name': 'Zhukova, Maria O.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},15,61,7,0.240806,0.257019,5474.861608,0.02605,25,0.514286,54,0
1293,1293,,{'scopus_id': 49664023200},"{'full_name': 'Vedyakov, Alexey'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},21,129,7,0.242961,0.264581,6840.586579,0.048447,41,0.385714,81,0
1307,1307,,{'scopus_id': 12778655300},"{'full_name': 'Bogdanov, Andrey'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},16,108,7,0.274872,0.295974,2357.496968,0.079827,5,0.633333,76,0
1312,1312,,{'scopus_id': 36573298700},"{'full_name': 'Cherevkov, Sergei A.'}","{'department': '[425] центр ""Информационные оптические технологии""'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[425] центр ""Информационные оптические технологии""'}",30,81,7,0.276312,0.299783,4479.75227,0.097306,12,0.388506,169,0
1322,1322,,{'scopus_id': 50262902200},"{'full_name': 'Novikov, Alexander S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},29,108,6,0.287951,0.314294,16063.527607,0.115768,29,0.381773,155,0
1329,1329,,{'scopus_id': 57195536175},"{'full_name': 'Polonskaia, Iana S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},18,70,8,0.22658,0.242584,15513.21738,0.021807,6,0.313725,48,0
1380,1380,,{'scopus_id': 57195769573},"{'full_name': 'Zalogina, Anastasia'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},28,126,7,0.295467,0.323829,28013.406534,0.167495,35,0.412698,156,0
1445,1445,,{'scopus_id': 57190859524},"{'full_name': 'Muslimov, Albert R.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},17,71,7,0.250897,0.271063,686.084335,0.051072,4,0.558824,76,0
1468,1468,,{'scopus_id': 8670923900},"{'full_name': 'Kremlev, Artem'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'доцент (квалификационная категория ""ординарный доцент"")'}",{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},9,26,7,0.230579,0.246469,10592.377876,0.012261,10,0.305556,11,0
1501,1501,,{'scopus_id': 57205868672},"{'full_name': 'Teissier, R.'}",{'department': nan},{'country': 'France'},{'university': 'Université de Montpellier'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},21,216,7,0.265024,0.286839,94.330068,0.183073,2,0.985714,207,0
1504,1504,,{'scopus_id': 37036293100},"{'full_name': 'Sergaeva, O. N.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},11,62,7,0.272994,0.293053,3401.520957,0.055042,35,0.618182,34,0
1515,1515,,{'scopus_id': 57209608621},"{'full_name': 'Willms, S.'}",{'department': nan},{'country': 'Germany'},{'university': 'Gottfried Wilhelm Leibniz Universität Hannover'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},21,128,7,0.286505,0.311997,2557.050212,0.140566,35,0.519048,109,0
1516,1516,,{'scopus_id': 24450581400},"{'full_name': 'Melchert, O.'}",{'department': nan},{'country': 'Germany'},{'university': 'Gottfried Wilhelm Leibniz Universität Hannover'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},8,59,7,0.252165,0.269576,0.22619,0.032136,35,0.964286,27,0
1518,1518,,{'scopus_id': 7006874785},"{'full_name': 'Morgner, U.'}",{'department': nan},{'country': 'Germany'},{'university': 'Gottfried Wilhelm Leibniz Universität Hannover'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},8,68,7,0.252165,0.269576,0.22619,0.032136,35,0.964286,27,0
1519,1519,,{'scopus_id': 6601935298},"{'full_name': 'Babushkin, I.'}",{'department': nan},{'country': 'Germany'},{'university': 'Gottfried Wilhelm Leibniz Universität Hannover'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},8,59,7,0.252165,0.269576,0.22619,0.032136,35,0.964286,27,0
1520,1520,,{'scopus_id': 7004830314},"{'full_name': 'Demircan, A.'}",{'department': nan},{'country': 'Germany'},{'university': 'Gottfried Wilhelm Leibniz Universität Hannover'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},8,59,7,0.252165,0.269576,0.22619,0.032136,35,0.964286,27,0
1522,1522,,{'scopus_id': 57195063668},"{'full_name': 'Grigorenko, Konstantin'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,68,7,0.259875,0.280281,262.318361,0.048195,41,0.8,36,0
