Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,stat_inf_class,eigencentrality,clustering,triangles,componentnumber,modularity_class
4094,4094,,{'scopus_id': 57201587449},"{'full_name': 'Sergeeva, Ekaterina'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},17,58,7,0.270552,0.294147,5540.066415,0,0.081749,0.536765,73,0,21
4096,4096,,{'scopus_id': 56562719500},"{'full_name': 'Morozova, Sofia'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},18,56,8,0.244502,0.262432,2268.655158,0,0.039601,0.477124,73,0,21
4100,4100,,{'scopus_id': 57199323262},"{'full_name': 'Krylova, A. A.'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'ассистент (квалификационная категория ""ассистент"")'}",{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},8,46,8,0.204102,0.213655,199.462422,0,0.006866,0.892857,25,0,25
4101,4101,,{'scopus_id': 57214971026},"{'full_name': 'Kolesnikov, M. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,42,8,0.204202,0.213236,386.49271,0,0.00651,0.821429,23,0,25
4103,4103,,{'scopus_id': 57194080548},"{'full_name': 'Fedosov, Yu V.'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'доцент (квалификационная категория ""ординарный доцент"")'}",{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},8,46,8,0.204102,0.213655,199.462422,0,0.006866,0.892857,25,0,25
4105,4105,,{'scopus_id': 57199324457},"{'full_name': 'Shorokhov, S. A.'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'ассистент (квалификационная категория ""ассистент"")'}",{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},8,46,8,0.204102,0.213655,199.462422,0,0.006866,0.892857,25,0,25
4110,4110,,{'scopus_id': 14056763000},"{'full_name': 'Rassadina, A.'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'тьютор'},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},23,60,8,0.21987,0.23419,5406.223262,0,0.035515,0.588933,149,0,23
4121,4121,,{'scopus_id': 56406327900},"{'full_name': 'Ricco, L. S.'}",{'department': nan},{'country': 'Brazil'},"{'university': 'Universidade Estadual Paulista ""Júlio de Mesquita Filho""'}",{'position': nan},{'total_pub': 3},{'itmo_and_others': 'Brazil'},{'itmo_depart_and_others': 'Brazil'},20,65,8,0.269455,0.290798,5883.867407,0,0.086211,0.468421,89,0,6
4122,4122,,{'scopus_id': 23485811900},"{'full_name': 'Marques, Y.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,44,8,0.251933,0.269672,42.458206,0,0.033076,0.944444,34,0,6
4123,4123,,{'scopus_id': 57218705114},"{'full_name': 'Sanches, J. E.'}",{'department': nan},{'country': 'Brazil'},"{'university': 'Universidade Estadual Paulista ""Júlio de Mesquita Filho""'}",{'position': nan},{'total_pub': 3},{'itmo_and_others': 'Brazil'},{'itmo_depart_and_others': 'Brazil'},9,44,8,0.251933,0.269672,42.458206,0,0.033076,0.944444,34,0,6
4124,4124,,{'scopus_id': 15723900000},"{'full_name': 'Seridonio, A. C.'}",{'department': nan},{'country': 'Brazil'},"{'university': 'Universidade Estadual Paulista ""Júlio de Mesquita Filho""'}",{'position': nan},{'total_pub': 3},{'itmo_and_others': 'Brazil'},{'itmo_depart_and_others': 'Brazil'},9,49,8,0.251933,0.269672,42.458206,0,0.033076,0.944444,34,0,6
4125,4125,,{'scopus_id': 57002647200},"{'full_name': 'Melnikov, Alexey A.'}",{'department': nan},{'country': 'Switzerland'},{'university': 'Terra Quantum AG'},{'position': nan},{'total_pub': 3},{'itmo_and_others': 'Switzerland'},{'itmo_depart_and_others': 'Switzerland'},6,24,8,0.231815,0.243149,826.550934,0,0.007048,0.733333,11,0,27
4126,4126,,{'scopus_id': 56222592900},"{'full_name': 'Fedichkin, Leonid E.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Russian Academy of Sciences'},{'position': nan},{'total_pub': 3},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,24,8,0.231815,0.243149,826.550934,0,0.007048,0.733333,11,0,27
4139,4139,,{'scopus_id': 57216271279},"{'full_name': 'Babayeva, Marina'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,30,8,0.215816,0.227104,3897.064691,0,0.007188,0.52381,11,0,25
4141,4141,,{'scopus_id': 56942373400},"{'full_name': 'Artur, Abdullin'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,30,8,0.215816,0.227104,3897.064691,0,0.007188,0.52381,11,0,25
4151,4151,,{'scopus_id': 57200145950},"{'full_name': 'Bzhikhatlov, Islam'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'ассистент (квалификационная категория ""ассистент"")'}",{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},11,34,8,0.2159,0.226875,21821.088993,0,0.00895,0.345455,19,0,0
4163,4163,,{'scopus_id': 57195411657},"{'full_name': 'Aksenov, Vitaly'}",{'department': '[717] факультет информационных технологий и программирования'},{'country': 'Russian Federation'},{'university': 'ITMO'},{'position': 'научный сотрудник'},{'total_pub': 3},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,20,9,0.202646,0.212445,13281,0,0.004672,0.333333,5,0,38
4171,4171,,{'scopus_id': 35562329100},"{'full_name': 'Zuev, V. V.'}",{'department': '[764] инженерно-исследовательский факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'профессор (квалификационная категория "" ординарный профессор"")'}",{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[764] инженерно-исследовательский факультет'},5,12,8,0.232107,0.244562,5311.670116,0,0.008739,0.4,4,0,6
4172,4172,,{'scopus_id': 6602556538},"{'full_name': 'Andrievsky, B. R.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Institute of Problems of Mechanical Engineering of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 3},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},7,14,8,0.246313,0.260484,9122.461376,0,0.01487,0.190476,4,0,12
4211,4211,,{'scopus_id': 7102476099},"{'full_name': 'Fedorov, Yu K.'}","{'department': '[150] международный научный центр оптической и квантовой информатики, биофотоники'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ведущий инженер'},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[150] международный научный центр оптической и квантовой информатики, биофотоники'}",20,70,8,0.240382,0.256054,4392.397192,0,0.036719,0.431579,82,0,2
4234,4234,,{'scopus_id': 57190487236},"{'full_name': 'Pankin, Dmitrii'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 3},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},21,54,8,0.262331,0.281591,17940.291003,0,0.046998,0.366667,77,0,29
4260,4260,,{'scopus_id': 57208478308},"{'full_name': 'Vlasov, A. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},13,44,8,0.238314,0.253653,15064.30805,0,0.019434,0.410256,32,0,41
4282,4282,,{'scopus_id': 57203004082},"{'full_name': 'Destouches, N.'}",{'department': nan},{'country': 'France'},{'university': 'Laboratoire Hubert Curien UMR CNRS 5516'},{'position': nan},{'total_pub': 3},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},15,52,8,0.248468,0.265668,183.515911,0,0.041278,0.72381,76,0,29
4306,4306,,{'scopus_id': 57215924392},"{'full_name': 'Zhong, Janet'}",{'department': nan},{'country': 'Australia'},{'university': 'The Australian National University'},{'position': nan},{'total_pub': 3},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},9,48,7,0.260379,0.280407,304.635774,0,0.046859,0.888889,32,0,20
4309,4309,,{'scopus_id': 55239980100},"{'full_name': 'Toropov, Nikita'}","{'department': '[425] центр ""Информационные оптические технологии""'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[425] центр ""Информационные оптические технологии""'}",41,386,8,0.291579,0.31914,40316.447325,0,0.311861,0.259756,213,0,5
