Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,modularity_class,clustering,triangles,eigencentrality
15354,15354,,{'scopus_id': 7005199145},"{'full_name': 'Korotaev, A. G.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Tomsk State University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},12,53,7,0.243152,0.262142,78.860978,0.000876,0,12,0.848485,56,0.036958
15355,15355,,{'scopus_id': 7006462618},"{'full_name': 'Mikhailov, N. N.'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'Institute of Semiconductor Physics, Siberian Branch, Russian Academy of Sciences'}",{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},14,87,7,0.243357,0.263628,106.142471,0.001007,0,12,0.747253,68,0.042158
15358,15358,,{'scopus_id': 11241992400},"{'full_name': 'Fitsych, O. I.'}",{'department': nan},{'country': 'Ukraine'},{'university': 'P. Sahaydachnyi Army Academy'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Ukraine'},{'itmo_depart_and_others': 'Ukraine'},12,53,7,0.243152,0.262142,78.860978,0.000876,0,12,0.848485,56,0.036958
15365,15365,,{'scopus_id': 54882414500},"{'full_name': 'Khaydukova, Maria'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,29,7,0.255253,0.276527,344.907244,0.000657,0,20,0.678571,19,0.043268
15369,15369,,{'scopus_id': 7004037973},"{'full_name': 'Uzdin, Valery M.'}",{'department': '[200] кафедра высшей математики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[200] кафедра высшей математики'},4,11,8,0.2141,0.227644,2304,0.000661,0,5,0.333333,2,0.005611
15373,15373,,{'scopus_id': 56102064900},"{'full_name': 'Omelyanovich, Mikhail'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,22,6,0.286708,0.311049,838.172567,0.000609,0,0,0.392857,11,0.089385
15377,15377,,{'scopus_id': 55351091500},"{'full_name': 'Pekhovsky, Timur'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,21,9,0.169407,0.178638,0.666667,0.000782,0,13,0.8,8,0.004317
15379,15379,,{'scopus_id': 55873653700},"{'full_name': 'Kudashev, Oleg'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Speech Technology Center (STC)'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},5,21,9,0.169407,0.178638,0.666667,0.000782,0,13,0.8,8,0.004317
15381,15381,,{'scopus_id': 36552396700},"{'full_name': 'Ilyechova, Ekaterina Y.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},15,35,7,0.24946,0.272221,459.569846,0.000934,0,8,0.87619,92,0.062745
15384,15384,,{'scopus_id': 56025767600},"{'full_name': 'Savu, R.'}",{'department': nan},{'country': 'Brazil'},{'university': 'Universidade Estadual de Campinas'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Brazil'},{'itmo_depart_and_others': 'Brazil'},11,55,7,0.26311,0.285879,12.600824,0.000711,0,8,0.927273,51,0.082756
15386,15386,,{'scopus_id': 56826133600},"{'full_name': 'Rackauskas, T.'}",{'department': nan},{'country': 'Brazil'},{'university': 'Universidade Estadual de Campinas'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Brazil'},{'itmo_depart_and_others': 'Brazil'},11,55,7,0.26311,0.285879,12.600824,0.000711,0,8,0.927273,51,0.082756
15403,15403,,{'scopus_id': 6602557154},"{'full_name': 'Kulagina, M. M.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},19,57,7,0.279487,0.309555,1184.116649,0.001055,0,18,0.549708,94,0.154932
15409,15409,,{'scopus_id': 6602298709},"{'full_name': 'Lagoudakis, P. G.'}",{'department': nan},{'country': 'United Kingdom'},{'university': 'University of Southampton'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'United Kingdom'},{'itmo_depart_and_others': 'United Kingdom'},10,48,7,0.233509,0.255942,203.94216,0.000741,0,24,0.622222,28,0.038258
15412,15412,,{'scopus_id': 57220433516},"{'full_name': 'Bayle, F.'}",{'department': nan},{'country': 'France'},"{'university': ""Institut d'Électronique Fondamentale, Orsay""}",{'position': nan},{'total_pub': 2},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},23,140,7,0.25736,0.286311,3964.68267,0.0013,0,6,0.529644,134,0.109096
15416,15416,,{'scopus_id': 55558479300},"{'full_name': 'Gurvitz, Egor'}",{'department': '[519] кафедра фотоники и оптоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[519] кафедра фотоники и оптоинформатики'},16,99,8,0.246213,0.27205,4060.523054,0.001016,0,6,0.6,72,0.073616
15417,15417,,{'scopus_id': 56420006200},"{'full_name': 'Andronaki, Semen'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,19,8,0.221752,0.239194,0,0.000422,0,6,1,6,0.010186
15418,15418,,{'scopus_id': 17436111400},"{'full_name': 'Vozianova, Anna'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,19,8,0.221752,0.239194,0,0.000422,0,6,1,6,0.010186
15426,15426,,{'scopus_id': 56769270500},"{'full_name': 'Dzyuba, A. N.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,19,7,0.21981,0.232659,31.557865,0.000595,0,12,0.8,8,0.008776
15434,15434,,{'scopus_id': 6601968697},"{'full_name': 'Zheleznyak, L. K.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Schmidt Institute of Physics of the Earth of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,25,7,0.222737,0.236888,34.153524,0.000649,0,12,0.866667,13,0.011905
15444,15444,,{'scopus_id': 39961198300},"{'full_name': 'Debus, Bruno'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},18,46,6,0.265654,0.293876,3768.054602,0.00126,0,20,0.366013,56,0.067556
15446,15446,,{'scopus_id': 6701324926},"{'full_name': 'Sidorova, Alla'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Peter the Great St. Petersburg Polytechnic University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,30,7,0.25087,0.270944,100.243353,0.000613,0,20,0.785714,22,0.040615
15454,15454,,{'scopus_id': 7005723747},"{'full_name': 'del Valle, Manel'}",{'department': nan},{'country': 'Spain'},{'university': 'Universitat Autònoma de Barcelona'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Spain'},{'itmo_depart_and_others': 'Spain'},13,45,7,0.258919,0.282578,607.972468,0.000918,0,20,0.692308,54,0.061459
15464,15464,,{'scopus_id': 56584439600},"{'full_name': 'Tyurkov, M. N.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Togliatti State University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},14,95,7,0.266944,0.293057,2266.934278,0.00088,0,19,0.714286,65,0.080156
15467,15467,,{'scopus_id': 55062303000},"{'full_name': 'Ulyantsev, Vladimir'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},17,58,7,0.26347,0.289905,8055.522587,0.001162,0,19,0.455882,62,0.078457
15476,15476,,{'scopus_id': 36099012600},"{'full_name': 'Chestnov, I. Yu'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Vladimir State University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},9,29,7,0.237889,0.258637,255.940873,0.000728,0,10,0.638889,23,0.028598
15479,15479,,{'scopus_id': 57192264630},"{'full_name': 'Nuzhdin, Konstantin A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,13,8,0.195262,0.206003,0.5,0.000524,0,16,0.666667,2,0.003773
15483,15483,,{'scopus_id': 56200041500},"{'full_name': 'Klyukin, D. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},12,38,7,0.270005,0.294206,2052.784827,0.000977,0,4,0.424242,28,0.053606
15488,15488,,{'scopus_id': 6701327432},"{'full_name': 'Tsekhomskii, V. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,19,7,0.250163,0.269737,21.227971,0.000444,0,4,0.9,9,0.028838
15490,15490,,{'scopus_id': 6602254903},"{'full_name': 'Shatsev, A. N.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'S.I. Vavilov State Optical Institute'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,31,8,0.230064,0.245991,0,0.000602,0,13,1,15,0.013756
15491,15491,,{'scopus_id': 57213542823},"{'full_name': 'Zhdanov, D. D.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,33,7,0.223125,0.237631,1530.666667,0.000926,0,10,0.666667,24,0.011826
15493,15493,,{'scopus_id': 54391601500},"{'full_name': 'Potemin, I. S.'}",{'department': '[232] кафедра технологий визуализации (базовая)'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ассистент'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[232] кафедра технологий визуализации (базовая)'},9,33,7,0.223125,0.237631,1530.666667,0.000926,0,10,0.666667,24,0.011826
15495,15495,,{'scopus_id': 37110657800},"{'full_name': 'Galaktionov, V. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Keldysh Institute of Applied Mathematics of Russian Academy of Sciences'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},9,33,7,0.223125,0.237631,1530.666667,0.000926,0,10,0.666667,24,0.011826
15502,15502,,{'scopus_id': 35772105700},"{'full_name': 'Yakupov, Ilya'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,9,7,0.253794,0.268625,33.482121,0.00032,0,19,0.666667,2,0.013021
